"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.231310655E0,0.000000000E0,7.400000095E-2,-6.499999762E-2,9.849365376E-2
1.236277193E0,6.700000167E-2,-1.999999955E-2,-9.999999776E-3,7.063285497E-2
1.241243886E0,2.600000054E-2,3.299999982E-2,-7.800000161E-2,8.859458373E-2
1.246210641E0,2.500000037E-2,-6.000000052E-3,-5.099999905E-2,5.711392056E-2
1.251177102E0,-4.300000146E-2,-1.999999955E-2,-1.739999950E-1,1.803468834E-1
1.256143867E0,2.400000021E-2,7.000000216E-3,-7.800000161E-2,8.190848713E-2
1.261110405E0,-2.000000095E-3,-5.999999866E-2,-9.200000018E-2,1.098544486E-1
1.266077174E0,3.500000015E-2,6.000000052E-3,-1.330000013E-1,1.376590003E-1
1.271043641E0,8.000000380E-3,4.699999839E-2,-9.200000018E-2,1.036194957E-1
1.276010410E0,-4.600000009E-2,-1.999999955E-2,-7.800000161E-2,9.273618626E-2
1.280977102E0,-1.799999923E-2,-7.500000298E-2,-2.150000036E-1,2.284162909E-1
1.285943651E0,4.500000179E-2,-4.399999976E-2,-3.700000048E-2,7.300685019E-2
1.290910420E0,4.000000190E-3,-3.000000026E-3,-5.099999905E-2,5.124451097E-2
1.295877103E0,3.099999949E-2,-4.399999976E-2,-5.099999905E-2,7.414849864E-2
1.300843641E0,4.000000190E-3,5.000000075E-2,-2.400000021E-2,5.560575587E-2
1.305810333E0,5.499999970E-2,3.400000185E-2,-1.049999967E-1,1.233126085E-1
1.310777088E0,-3.999999911E-2,4.699999839E-2,-1.190000027E-1,1.340522302E-1
1.315743626E0,1.300000027E-2,-6.100000069E-2,-2.400000021E-2,6.682813854E-2
1.320710318E0,-5.400000140E-2,-6.000000052E-3,-5.099999905E-2,7.451845446E-2
1.325676857E0,-1.010000035E-1,4.399999976E-2,-5.099999905E-2,1.214001672E-1
1.330643626E0,-1.899999939E-2,-3.700000048E-2,-1.059999987E-1,1.138683439E-1
1.335610318E0,-4.999999888E-3,-9.999999776E-3,-9.999999776E-3,1.499999966E-2
1.340576857E0,-8.600000292E-2,-2.300000004E-2,-6.499999762E-2,1.102270393E-1
1.345543626E0,-8.100000024E-2,-5.999999866E-2,-7.800000161E-2,1.274558752E-1
1.350510107E0,-1.200000010E-2,-4.600000009E-2,-9.999999776E-3,4.857983127E-2
1.355476876E0,-3.900000080E-2,-7.299999893E-2,-7.800000161E-2,1.137277458E-1
1.360443568E0,-9.399999678E-2,-5.900000036E-2,-1.330000013E-1,1.732223998E-1
1.365410323E0,7.699999958E-2,-4.999999888E-3,-2.400000021E-2,8.080841506E-2
1.370376862E0,2.099999972E-2,-1.799999923E-2,-5.099999905E-2,5.801723764E-2
1.375343563E0,-1.899999939E-2,-4.500000179E-2,-9.200000018E-2,1.041633341E-1
1.380310102E0,8.000000380E-3,-1.799999923E-2,-2.400000021E-2,3.104834920E-2
1.385276794E0,1.999999955E-2,1.999999955E-2,-1.059999987E-1,1.097087038E-1
1.390243568E0,6.000000052E-3,-6.000000052E-3,-1.059999987E-1,1.063390791E-1
1.395210107E0,3.299999982E-2,6.100000069E-2,-2.400000021E-2,7.338937309E-2
1.400176876E0,-2.099999972E-2,-1.999999955E-2,-3.700000048E-2,4.701063715E-2
1.405143324E0,-7.000000216E-3,-1.799999923E-2,-2.400000021E-2,3.080584336E-2
1.410110093E0,3.299999982E-2,-4.999999888E-3,-2.400000021E-2,4.110960955E-2
1.415076765E0,5.999999866E-2,4.899999872E-2,-9.999999776E-3,7.810889648E-2
1.420043304E0,-3.400000185E-2,-4.999999888E-3,-5.099999905E-2,6.149796767E-2
1.425010073E0,-4.500000179E-2,3.299999982E-2,-9.200000018E-2,1.076011161E-1
1.429976789E0,-3.099999949E-2,-4.800000042E-2,-1.059999987E-1,1.204200969E-1
1.434943251E0,2.300000004E-2,5.999999866E-2,-5.099999905E-2,8.203657565E-2
1.439910020E0,8.999999613E-3,-4.800000042E-2,-1.059999987E-1,1.167090389E-1
1.444876568E0,4.600000009E-2,-1.999999955E-2,-5.099999905E-2,7.153320832E-2
